"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier: ","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B1245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B1310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B1245NCBA","B3305NCBA","B1030NCBA","B1310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2009-01-21,9060178.6,2147572.0,1297458.5,,,850113.6,,,6912606.5,1547296.0,3804296.7,2081160.2,593367.6,1487792.6,1723136.5,,,,,894402.6,399754.5,494648.1,,,666611.2,,,,1028840.3,,65176.5,1687174.8,12307741.2,7295054.2,1912732.3,,2801548.6,396789.6,970448.2,11463840.6,843900.6
2009-01-28,9059205.5,2151130.4,1292700.2,,,858430.1,,,6908075.1,1545225.5,3811052.8,2087512.9,592727.5,1494785.4,1723539.9,,,,,889834.1,393508.3,496325.9,,,661962.7,,,,937866.2,,63628.9,1626647.3,12131462.2,7257351.2,1892502.8,,2768677.8,340535.3,926875.5,11293439.8,838022.3
2009-02-04,9075098.6,2161396.5,1289457.4,,,871939.1,,,6913702.1,1544613.1,3818253.3,2094813.5,593937.0,1500876.6,1723439.7,,,,,890102.8,393385.8,496716.9,,,660733.0,,,,853509.3,,60137.2,1598226.5,12049310.2,7264606.2,1875543.4,,2754325.4,320037.3,867907.5,11206876.4,842433.8
2009-02-11,9059003.2,2145133.4,1273642.6,,,871490.9,,,6913869.7,1536597.7,3828689.9,2105453.5,594894.3,1510559.2,1723236.4,,,,,889696.4,392998.1,496698.3,,,658885.8,,,,805907.0,,59185.4,1617701.9,12014609.6,7252582.4,1866517.0,,2762393.9,255701.8,887172.1,11157850.2,856759.4
2009-02-18,9077229.0,2160136.4,1287318.2,,,872818.1,,,6917092.6,1533292.7,3826963.1,2103604.1,595428.7,1508175.4,1723359.0,,,,,894863.6,398570.6,496293.1,,,661973.3,,,,865718.1,,58946.5,1598841.2,12040984.9,7248774.7,1856566.7,,2787260.9,266360.4,879325.8,11181721.8,859263.1
2009-02-25,9054122.2,2150032.1,1276924.7,,,873107.4,,,6904090.1,1526962.9,3821907.9,2100267.5,597398.0,1502869.5,1721640.3,,,,,894099.3,397249.9,496849.3,,,661120.1,,,,843830.9,,58650.6,1598504.9,11988690.0,7252437.2,1838874.8,,2782978.4,228711.1,872170.6,11136297.4,852392.6
2009-03-04,9058581.7,2167599.3,1290730.5,,,876868.9,,,6890982.4,1519516.6,3833068.4,2111676.4,598109.0,1513567.4,1721392.0,,,,,887244.8,391617.3,495627.5,,,651152.6,,,,798324.1,,56647.8,1605923.6,11983242.2,7279864.4,1832460.2,,2813898.6,173109.6,873389.3,11140261.9,842980.3
2009-03-11,9080623.7,2172414.0,1297507.1,,,874906.9,,,6908209.7,1519351.3,3844445.8,2123127.8,598469.3,1524658.5,1721318.0,,,,,889847.0,393164.7,496682.3,,,654565.6,,,,814901.0,,54721.0,1625874.2,12003868.8,7286694.2,1820902.1,,2801904.1,174323.6,890728.9,11153650.8,850218.0
2009-03-18,9022029.6,2177551.3,1303084.5,,,874466.7,,,6844478.3,1509181.5,3811228.2,2088825.7,599026.0,1489799.7,1722402.5,,,,,881424.3,385696.1,495728.3,,,642644.2,,,,942473.2,,54962.1,1610602.8,12060433.9,7257635.7,1827303.6,,2802707.2,266065.4,883880.0,11210288.3,850145.6
2009-03-25,9011298.5,2175153.5,1291296.7,,,883856.8,,,6836145.1,1507878.5,3819382.4,2095989.8,599312.8,1496677.1,1723392.6,,,,,870840.7,376677.2,494163.6,,,638043.4,,,,970434.4,,62882.9,1596515.5,12064607.6,7317240.9,1837659.5,,2790676.8,239993.1,865566.0,11213476.8,851130.8
2009-04-01,9004455.0,2175114.3,1286222.5,,,888891.8,,,6829340.7,1502637.9,3824100.8,2103215.4,600244.0,1502971.4,1720885.4,,,,,863543.0,370165.2,493377.7,,,639059.0,,,,989241.4,,58717.1,1587111.6,12056028.4,7321902.0,1844748.0,,2792677.5,249836.2,843027.6,11207443.3,848585.1
2009-04-08,8987275.2,2164496.6,1279282.4,,,885214.2,,,6822778.6,1498590.9,3825709.0,2105531.3,600901.0,1504630.3,1720177.7,,,,,864758.5,371259.5,493499.0,,,633720.2,,,,980521.1,,57629.4,1562059.5,11984865.2,7298942.5,1840844.1,,2757618.2,245922.6,832322.1,11134805.4,850059.8
2009-04-15,8979395.5,2161913.3,1281432.8,,,880480.5,,,6817482.1,1494305.5,3820527.4,2102012.6,600676.1,1501336.5,1718514.8,,,,,869115.1,375763.4,493351.7,,,633534.1,,,,1016818.0,,71012.4,1566771.9,12050161.4,7327013.6,1841063.2,,2777768.2,259459.8,838460.9,11202702.6,847458.8
2009-04-22,8953527.8,2163181.3,1285465.1,,,877716.2,,,6790346.5,1484273.2,3811238.5,2094376.5,600100.5,1494276.0,1716862.0,,,,,865510.4,372713.0,492797.5,,,629324.4,,,,1067988.6,,79432.7,1520657.9,12052828.1,7340142.4,1862067.4,,2785992.2,264785.1,802137.7,11193057.4,859770.8
2009-04-29,9056315.3,2171172.4,1280671.2,,,890501.2,,,6885142.9,1488909.3,3900166.8,2184283.0,611210.8,1573072.2,1715883.8,,,,,866261.4,374101.2,492160.2,,,629805.5,,,,964224.0,,80658.2,1545752.2,12062623.0,7365106.5,1859906.9,,2755006.2,270430.8,800442.4,11190985.9,871637.1
2009-05-06,9066309.9,2191227.3,1284026.7,,,907200.5,,,6875082.7,1482784.8,3897553.9,2181109.7,611615.6,1569494.2,1716444.2,,,,,862565.1,365669.0,496896.1,,,632178.8,,,,992621.8,,77691.4,1543471.6,12107815.7,7419417.4,1873326.9,,2736526.5,269629.5,803604.3,11229177.7,878638.0
2009-05-13,9026750.1,2189308.7,1279343.0,,,909965.7,,,6837441.4,1473691.3,3874244.6,2158798.7,611285.8,1547512.9,1715445.9,,,,,854866.1,357811.4,497054.7,,,634639.5,,,,1043802.7,,78024.0,1544086.7,12106490.6,7456524.9,1897083.9,,2782784.7,199257.2,792619.3,11231186.1,875304.5
2009-05-20,9034156.2,2196629.1,1289799.3,,,906829.8,,,6837527.1,1467600.7,3867095.6,2151910.0,611688.2,1540221.8,1715185.6,,,,,864470.3,367111.0,497359.3,,,638360.5,,,,1059867.3,,75955.5,1514272.1,12120493.2,7442518.4,1883488.8,,2810871.9,196185.6,793210.5,11242786.4,877706.8
2009-05-27,9043449.5,2192460.2,1284698.6,,,907761.6,,,6850989.3,1465744.8,3875505.8,2162754.8,611378.9,1551375.9,1712751.0,,,,,866474.1,369478.4,496995.7,,,643264.6,,,,978618.2,,77630.3,1501803.1,12032734.2,7463036.0,1880448.4,,2747423.3,196043.8,776298.2,11182801.3,849932.9
2009-06-03,9053812.0,2216882.7,1292637.8,,,924244.9,,,6836929.4,1451468.3,3883870.9,2172661.9,610392.6,1562269.3,1711209.0,,,,,860298.9,363064.8,497234.1,,,641291.3,,,,937345.1,,78711.2,1517545.7,12009975.0,7487637.1,1882997.3,,2755986.4,139338.3,791576.7,11174538.5,835436.5
2009-06-10,9032211.6,2214569.8,1294193.8,,,920376.0,,,6817641.8,1446952.5,3879518.7,2171425.9,610308.9,1561116.9,1708092.8,,,,,855114.0,358433.0,496680.9,,,636056.7,,,,955365.3,,86999.6,1499967.6,12027010.1,7515467.5,1885086.6,,2759058.0,144137.8,770747.1,11189410.4,837599.7
2009-06-17,9035485.7,2264166.5,1344832.5,,,919333.9,,,6771319.3,1436372.1,3848226.0,2141651.8,610065.5,1531586.3,1706574.1,,,,,855408.6,357634.8,497773.8,,,631312.6,,,,889891.7,,78674.5,1507679.3,11947936.9,7532951.7,1888634.5,,2712962.9,80031.3,795363.3,11121309.3,826627.6
2009-06-24,9022571.7,2255752.4,1333718.3,,,922034.1,,,6766819.3,1436029.6,3847205.7,2143544.9,609215.5,1534329.3,1703660.9,,,,,855291.8,357692.4,497599.5,,,628292.1,,,,902226.0,,69143.3,1523865.0,11921592.9,7524387.3,1882486.6,,2675578.7,106586.1,769508.8,11076060.8,845532.1
2009-07-01,9007056.8,2258332.0,1344073.1,993368.4,350704.7,914258.8,215726.9,698531.9,6748724.8,1416539.6,3857796.2,2157649.2,608743.9,1548905.3,1700147.0,,,,,850038.0,356093.4,493944.6,,,624351.0,,,179250.1,900596.4,,76362.7,1567954.8,11870055.7,7505929.8,1883352.0,5622577.8,2676079.3,69686.0,778509.9,11030205.0,839850.7
2009-07-08,8995413.8,2267770.6,1350722.0,991838.7,358883.2,917048.7,216406.9,700641.7,6727643.2,1400866.1,3856267.3,2156503.1,608367.0,1548136.1,1699764.2,,,,,848874.1,355113.9,493760.2,,,621635.8,,,185449.2,911468.9,,87006.1,1592148.0,11896559.4,7486205.6,1887191.5,5599014.2,2661293.8,90342.9,787735.6,11025578.0,870981.4
2009-07-15,8975451.2,2261394.9,1344029.1,975915.1,368114.0,917365.8,216137.2,701228.6,6714056.4,1401881.9,3841982.4,2144553.6,607575.8,1536977.8,1697428.8,,,,,849800.9,356216.5,493584.4,,,620391.2,,,186835.5,961757.3,,81736.2,1490531.6,11798800.2,7511163.9,1864481.9,5646682.0,2593396.0,105238.4,722141.7,10931940.0,866860.2
2009-07-22,8950348.3,2254776.7,1335614.5,968307.6,367306.9,919162.2,216641.0,702521.2,6695571.7,1393703.3,3827081.1,2132038.1,607034.6,1525003.5,1695043.0,,,,,853089.3,359252.4,493837.0,,,621698.0,,,187271.7,961329.2,,80534.3,1498237.5,11777807.6,7496040.5,1874146.2,5621894.3,2580989.2,98585.9,708903.6,10884519.3,893288.3
2009-07-29,8949174.4,2257618.2,1338858.1,965254.4,373603.6,918760.2,217594.8,701165.4,6691556.1,1386214.5,3830090.1,2136083.0,606692.6,1529390.4,1694007.1,,,,,850929.7,357737.4,493192.3,,,624321.9,,,186040.0,908593.8,,89683.5,1470910.5,11693051.2,7488186.5,1890952.2,5597234.3,2545776.6,81410.6,693011.4,10808385.0,884666.2
2009-08-05,8951136.9,2277044.4,1359932.7,971997.1,387935.6,917111.7,220978.5,696133.2,6674092.5,1381462.1,3835356.3,2143458.7,607240.8,1536217.8,1691897.7,,,,,846215.5,352959.1,493256.3,,,611058.6,,,190415.9,896469.0,,89884.2,1479114.4,11663597.4,7542230.9,1897272.9,5644958.0,2498425.1,77403.7,690298.1,10808357.7,855239.7
2009-08-12,8956744.5,2293425.9,1383367.7,984876.5,398491.2,910058.3,218579.6,691478.7,6663318.6,1369625.1,3838705.9,2149068.1,606648.9,1542419.1,1689637.9,,,,,848250.9,354063.5,494187.4,,,606736.7,,,190504.2,963990.0,,88877.1,1469526.1,11714151.0,7542089.4,1888064.6,5654024.8,2500787.1,124584.5,682314.4,10849775.4,864375.7
2009-08-19,8913764.4,2288489.4,1382418.3,976469.8,405948.4,906071.1,216398.7,689672.5,6625275.0,1359639.3,3811085.9,2123122.2,605501.1,1517621.1,1687963.7,,,,,852835.4,357921.2,494914.1,,,601714.5,,,189562.4,1017615.2,,89923.5,1481273.8,11754202.7,7510840.2,1879663.4,5631176.8,2512790.0,160816.9,690709.1,10875156.1,879046.5
2009-08-26,8899507.1,2286718.3,1383210.9,975095.0,408115.9,903507.4,214402.0,689105.4,6612788.7,1357284.1,3797926.6,2108082.4,604787.7,1503294.6,1689844.2,,,,,853402.8,357755.4,495647.4,,,604175.3,,,188574.1,1054058.3,,87471.4,1465237.2,11750827.7,7546349.1,1876635.6,5669713.5,2486137.2,157513.3,681996.5,10871996.1,878831.6
2009-09-02,8882117.3,2293472.5,1389233.8,977228.1,412005.7,904238.7,218248.1,685990.5,6588644.9,1351276.7,3787057.2,2102217.4,604056.5,1498161.0,1684839.8,,,,,846457.1,350502.3,495954.8,,,603853.9,,,192532.2,990760.2,,88771.2,1506770.8,11717226.6,7548182.6,1884994.2,5663188.5,2452056.4,160677.9,701133.0,10862049.9,855176.6
2009-09-09,8878201.9,2289666.7,1393301.7,980749.5,412552.2,896365.0,217903.8,678461.3,6588535.2,1348637.6,3785671.4,2101313.5,604235.1,1497078.4,1684357.8,,,,,849867.7,354540.6,495327.1,,,604358.5,,,192995.4,1058736.4,,86825.2,1485932.4,11739256.6,7560748.6,1862290.1,5698458.5,2451934.6,176484.4,690363.3,10879530.9,859725.8
2009-09-16,8860701.2,2299232.6,1398048.6,988485.0,409563.6,901184.0,217391.2,683792.8,6561468.6,1340468.9,3769114.2,2089479.3,604106.5,1485372.8,1679634.9,,,,,851806.2,355410.2,496396.0,,,600079.3,,,192400.2,1053732.7,,89632.3,1470867.1,11707973.9,7560873.5,1854132.0,5706741.5,2423016.6,162812.1,686145.0,10832847.2,875126.7
2009-09-23,8836260.3,2311077.3,1411380.8,995337.8,416043.0,899696.6,219233.1,680463.5,6525182.9,1334933.9,3751874.8,2075539.0,603411.6,1472127.4,1676335.8,,,,,848643.5,351172.7,497470.8,,,589730.7,,,190301.0,1105292.4,,91279.3,1470193.8,11747863.5,7568415.6,1862473.3,5705942.3,2429593.2,158002.4,701040.1,10857051.2,890812.2
2009-09-30,8781539.6,2269606.8,1383100.4,967805.2,415295.2,886506.4,219841.1,666665.3,6511932.8,1322851.0,3751360.1,2076088.6,602497.5,1473591.1,1675271.5,,,,,840535.7,343652.5,496883.2,,,597186.0,,,192414.7,1043207.9,,83915.7,1485542.2,11586396.8,7558481.7,1875186.6,5683295.1,2291523.0,168852.2,660126.8,10678983.6,907413.2
2009-10-07,8762541.2,2260481.1,1366252.6,956924.3,409328.3,894228.5,217700.9,676527.5,6502060.1,1318450.6,3748340.6,2077859.9,602766.7,1475093.1,1670480.7,,,,,842763.6,344791.7,497971.8,,,592505.3,,,196205.1,1151114.4,,82820.9,1496869.9,11695859.7,7569211.6,1878071.1,5691140.5,2362099.0,174201.9,668625.0,10774137.4,921722.3
2009-10-14,8755805.3,2278550.9,1380799.9,972682.4,408117.5,897751.0,216755.4,680995.6,6477254.4,1310920.3,3737013.4,2068167.5,602233.6,1465933.9,1668845.9,,,,,840704.5,344578.3,496126.2,,,588616.1,,,195797.7,1220507.7,,84568.9,1468761.5,11728897.0,7634304.8,1874724.0,5759580.8,2340763.5,162442.3,665809.0,10803319.6,925577.4
2009-10-21,8761312.2,2302835.3,1404630.0,992184.5,412445.5,898205.4,216479.6,681725.7,6458476.9,1302220.0,3725742.6,2058618.8,601613.8,1457005.0,1667123.8,,,,,844440.4,348319.9,496120.4,,,586074.1,,,195560.5,1291618.6,,77042.4,1492489.7,11820810.7,7600182.4,1878351.3,5721831.1,2338543.1,228633.3,686903.6,10854262.3,966548.4
2009-10-28,8737564.6,2284381.5,1390458.0,977685.1,412772.8,893923.5,216354.5,677569.0,6453183.2,1303971.0,3724590.3,2060339.7,601137.4,1459202.3,1664250.6,,,,,843983.5,347554.7,496428.8,,,580638.4,,,194079.4,1256341.9,,79369.0,1471543.5,11748891.0,7586869.1,1865374.6,5721494.5,2321015.5,249868.8,654496.2,10812249.6,936641.3
2009-11-04,8834073.6,2299867.0,1408103.6,993613.1,414490.5,891763.4,216020.6,675742.8,6534206.6,1298319.0,3810997.0,2146431.4,606530.6,1539900.9,1664565.6,,,,,840020.9,343351.8,496669.1,,,584869.7,,,200072.8,1219175.4,,65368.2,1478445.1,11770328.9,7654847.1,1866542.1,5788304.9,2324356.6,193975.7,658801.8,10831981.2,938347.7
2009-11-11,8839869.3,2300723.3,1414229.2,993741.1,420488.1,886494.1,213833.5,672660.6,6539146.1,1297430.0,3817089.6,2154213.0,606281.8,1547931.2,1662876.6,,,,,840140.0,342396.7,497743.3,,,584486.5,,,199680.3,1187591.5,,64158.4,1458981.4,11721939.4,7649609.4,1867907.3,5781702.0,2308491.7,187482.6,657679.2,10803262.9,918676.5
2009-11-18,8826715.4,2306458.0,1418535.4,995270.3,423265.0,887922.6,216324.0,671598.6,6520257.4,1288551.5,3806691.7,2147282.6,606032.4,1541250.2,1659409.1,,,,,843252.4,346113.2,497139.2,,,581761.8,,,199324.3,1219729.7,,64247.8,1479321.8,11748948.0,7629076.7,1885361.6,5743715.1,2303240.0,219257.3,666453.5,10818027.4,930920.6
2009-11-25,8795825.8,2285652.8,1407340.7,980515.7,426825.1,878312.1,214412.1,663900.0,6510173.0,1287236.9,3795577.2,2139480.6,605080.4,1534400.2,1656096.5,,,,,844433.1,345936.9,498496.2,,,582925.9,,,197647.0,1331215.8,,63556.7,1463065.6,11824306.0,7701810.6,1886444.8,5815365.8,2297293.3,201033.1,669774.5,10869911.4,954394.5
2009-12-02,8801354.5,2300247.5,1416340.0,981856.6,434483.4,883907.5,215693.4,668214.1,6501107.0,1279842.6,3797202.0,2143887.0,604473.5,1539413.5,1653314.9,,,,,838898.8,340205.2,498693.6,,,585163.7,,,200583.1,1278739.9,,65064.3,1494787.7,11797227.5,7699118.7,1883594.7,5815524.0,2280555.3,170520.4,681960.2,10832154.6,965072.9
2009-12-09,8810702.0,2319320.6,1436726.9,988337.5,448389.5,882593.7,216107.8,666485.9,6491381.4,1274126.3,3794362.1,2146371.1,604250.6,1542120.5,1647991.0,,,,,838357.3,338742.0,499615.2,,,584535.7,,,199453.8,1259143.2,,63216.6,1492590.6,11779482.2,7700936.8,1887228.1,5813708.7,2281301.4,132708.7,672644.7,10787591.6,991890.6
2009-12-16,8798052.7,2330273.9,1448879.9,1002707.0,446172.9,881394.0,215564.5,665829.5,6467778.9,1268423.0,3783004.7,2140768.0,603416.9,1537351.1,1642236.7,,,,,838492.4,337881.7,500610.7,,,577858.8,,,199636.1,1244958.6,,62623.7,1495650.8,11760982.0,7693557.7,1886365.1,5807192.6,2272378.7,148033.1,657131.0,10771100.5,989881.5
2009-12-23,8752622.7,2323861.9,1446962.1,1007859.9,439102.2,876899.8,214149.2,662750.6,6428760.8,1260239.8,3756939.2,2120046.3,602732.9,1517313.5,1636892.8,,,,,833335.6,333091.1,500244.4,,,578246.2,,,199344.7,1263746.1,,62523.0,1468380.3,11710480.8,7708754.0,1887615.9,5821138.1,2253514.9,139080.7,655944.2,10757293.8,953187.0
2009-12-30,8767381.1,2337268.7,1460075.6,1011713.4,448362.2,877193.1,212945.3,664247.8,6430112.4,1256712.1,3767639.3,2133122.0,602034.6,1531087.4,1634517.3,,,,,831116.1,332271.7,498844.4,,,574645.0,,,195745.1,1192662.3,,62335.1,1505136.3,11684791.7,7644062.2,1899721.4,5744340.8,2265015.6,159068.4,663216.3,10731362.5,953429.1
2010-01-06,8742458.6,2326967.1,1447730.9,1004228.0,443503.0,879236.1,212148.3,667087.9,6415491.6,1246287.3,3770143.7,2135811.2,600940.6,1534870.6,1634332.5,,,,,822359.5,326214.3,496145.2,,,576701.1,,,199739.9,1208993.5,351116.0,61673.1,1503768.0,11668269.4,7660587.7,1883358.0,5777229.7,1888263.0,105401.2,659400.0,10313651.9,1354617.5
2010-01-13,8717327.4,2317585.8,1438234.1,996331.2,441902.8,879351.8,211119.8,668232.0,6399741.6,1238883.2,3762837.2,2130658.5,600213.0,1530445.5,1632178.7,,,,,820796.0,324490.5,496305.4,,,577225.3,,,200554.9,1296906.4,357395.0,58145.6,1493591.0,11722810.6,7667712.9,1878118.2,5789594.6,1896655.0,128183.3,648622.0,10341173.1,1381637.4
2010-01-20,8719448.6,2320616.6,1444721.7,996628.4,448093.2,875895.0,217329.6,658565.4,6398831.9,1240082.7,3767094.4,2136438.3,599544.6,1536893.8,1630656.0,,,,,819640.4,323840.3,495800.1,,,572014.4,,,200532.0,1227696.8,362218.0,58082.1,1508677.0,11675590.4,7671431.8,1874342.8,5797089.0,1854181.0,120634.1,642778.0,10289024.9,1386565.6
2010-01-27,8692718.9,2327284.4,1456099.0,1002739.0,453359.9,871185.5,213701.1,657484.4,6365434.5,1234816.2,3745234.7,2117545.4,599191.8,1518353.6,1627689.3,,,,,820040.3,322958.5,497081.8,,,565343.3,,,199579.4,1273773.3,366212.0,57052.4,1492632.0,11682809.2,7686443.9,1876593.6,5809850.3,1860624.0,130716.8,632978.0,10310762.7,1372046.5
2010-02-03,8678767.3,2331971.1,1462312.4,1008865.4,453447.1,869658.7,208345.5,661313.3,6346796.1,1231133.9,3739151.1,2114533.3,599518.7,1515014.6,1624617.7,,,,,813287.0,318695.6,494591.4,,,563224.2,,,202039.9,1285365.1,358023.6,58705.5,1498576.0,11677397.6,7693643.6,1881777.6,5811866.0,1851040.6,169387.0,625090.6,10339161.8,1338235.8
2010-02-10,8682226.2,2334187.5,1462894.4,1009974.8,452919.6,871293.1,208443.0,662850.1,6348038.7,1229309.4,3737981.5,2113915.5,599684.9,1514230.7,1624065.9,,,,,812390.8,318148.7,494242.1,,,568357.1,,,200863.3,1324927.7,351033.0,58861.5,1517606.0,11733791.1,7682495.2,1867819.5,5814675.7,1841346.3,188220.8,630570.4,10342632.6,1391158.4
2010-02-17,8649024.3,2332147.3,1467305.3,1011899.2,455406.1,864842.0,209545.4,655296.6,6316877.0,1222880.9,3715539.3,2094021.0,599379.5,1494641.5,1621518.3,,,,,813865.2,319442.0,494423.2,,,564591.6,,,200575.1,1316279.3,370190.1,60077.7,1510747.5,11705743.8,7722035.4,1858167.4,5863867.9,1834262.3,168961.5,637803.9,10363063.1,1342680.7
2010-02-24,8626087.8,2321837.1,1461108.5,1005349.5,455759.0,860728.6,208682.0,652046.6,6304250.7,1219704.2,3710594.4,2091367.3,598862.2,1492505.2,1619227.1,,,,,812521.8,318023.6,494498.3,,,561430.2,,,199066.8,1316740.0,373466.7,59942.0,1513814.5,11690984.1,7697426.9,1859756.0,5837670.9,1826942.3,189932.3,646899.7,10361201.3,1329782.8
2010-03-03,8609935.1,2315716.5,1459238.4,1010861.6,448376.8,856478.1,204863.0,651615.0,6294218.6,1215785.2,3706377.0,2091143.5,597915.8,1493227.7,1615233.5,,,,,806953.7,313189.4,493764.3,,,565102.7,,,200017.8,1303361.8,380306.6,60727.4,1515955.4,11670268.5,7695353.6,1844309.5,5851044.2,1823709.0,169109.6,652790.3,10340962.5,1329305.9
2010-03-10,8609047.2,2318365.6,1460431.4,1003004.6,457426.8,857934.2,205214.0,652720.2,6290681.6,1213225.2,3705638.0,2092051.5,597855.5,1494196.1,1613586.5,,,,,806038.4,312172.4,493866.0,,,565780.0,,,199050.5,1288662.0,375926.0,60982.1,1513279.5,11648846.3,7676109.5,1834669.4,5841440.0,1828571.1,160434.8,659809.9,10324925.3,1323921.0
2010-03-17,8608911.0,2321505.7,1468242.7,996973.2,471269.5,853263.0,205259.1,648003.9,6287405.2,1212426.5,3699285.9,2088080.3,597652.2,1490428.1,1611205.6,,,,,807891.6,315317.9,492573.7,,,567801.2,,,199111.0,1236599.3,377986.4,59951.5,1502232.5,11586569.6,7701168.2,1836863.7,5864304.5,1817511.0,141166.1,661427.7,10321273.1,1265296.6
2010-03-24,8602987.1,2325942.2,1473419.9,997875.8,475544.1,852522.2,206482.4,646039.8,6277045.0,1201414.6,3692503.7,2086031.8,597897.1,1488134.6,1606471.9,,,,,812100.6,321190.2,490910.4,,,571026.1,,,198399.8,1259212.8,352349.4,39404.0,1509777.7,11565331.3,7692821.0,1817087.8,5875733.1,1797037.1,122010.1,660523.2,10272391.4,1292939.8
2010-03-31,9024993.1,2305078.0,1489276.5,1002140.9,487135.6,815801.5,194635.1,621166.4,6719915.1,1210688.4,3720434.0,2114707.7,604058.8,1510648.9,1605726.3,,,,,1155578.1,650713.2,504864.9,,,633214.5,,,234002.9,1169498.9,336562.1,36089.7,1481209.9,11814350.7,7689553.7,1813944.9,5875608.8,2000148.7,98961.8,661401.1,10450065.2,1364285.4
2010-04-07,9014136.5,2300621.5,1489867.3,995725.3,494142.0,810754.3,190251.8,620502.5,6713515.0,1209287.1,3716175.4,2112863.5,602846.7,1510016.8,1603311.9,,,,,1159491.6,650692.3,508799.3,,,628560.8,,,235675.2,1225004.3,346142.5,35537.5,1493435.9,11878581.4,7670913.2,1782345.1,5888568.1,2123536.3,63739.5,672288.2,10530477.3,1348104.1
2010-04-14,9034912.6,2319598.9,1505408.9,1010240.4,495168.4,814190.0,190792.9,623397.1,6715313.7,1210185.9,3717792.8,2115014.2,602678.6,1512335.6,1602778.6,,,,,1159537.1,649444.6,510092.5,,,627797.8,,,235840.5,1188469.8,347364.8,18559.6,1488593.2,11842059.6,7704621.1,1785503.0,5919118.1,2117447.6,61292.1,648979.7,10532340.5,1309719.1
2010-04-21,9028342.7,2324849.0,1514245.5,1015046.3,499199.2,810603.5,191413.4,619190.1,6703493.7,1208552.7,3713127.2,2111712.9,601842.8,1509870.1,1601414.3,,,,,1158487.7,647745.3,510742.4,,,623326.1,,,236361.0,1190004.4,343265.4,17657.0,1487364.7,11830273.1,7703294.6,1789308.7,5913985.9,2112398.8,48442.4,655160.8,10519296.5,1310976.6
2010-04-28,9012832.4,2315973.6,1506760.3,1004673.9,502086.4,809213.3,190354.8,618858.5,6696858.9,1204953.0,3711387.7,2113879.3,601252.0,1512627.3,1597508.5,,,,,1156405.5,646777.7,509627.8,,,624112.6,,,235469.6,1191832.1,352999.6,16882.6,1485909.1,11824986.1,7704205.1,1772429.5,5931775.6,2110707.9,56640.4,664675.3,10536228.7,1288757.4
2010-05-05,8983846.2,2311211.6,1504478.2,1009955.4,494522.8,806733.4,188056.8,618676.6,6672634.6,1196819.7,3706419.0,2112776.2,600316.0,1512460.2,1593642.7,,,,,1153310.3,643911.4,509398.9,,,616085.6,,,235884.6,1185782.1,352773.9,16532.9,1508046.4,11811096.8,7696943.2,1752902.6,5944040.6,2055630.8,30234.7,690629.9,10473438.6,1337658.2
